"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-02",
"Time","12:17:31",
"Comment","",

"Meas. Place",,"3",,
"Type",,"Rise Time",,
"Source 1",,"C2",,
"Source 2",,,,
"Unit",,,,
"Upper Level [%]",,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,
"Wave count",,435,,
"Current",,nan,,
"Average No.",,1.000000e+03,,
"Min",,nan,,
"Max",,nan,,
"Mean",,nan,,
"StdDev",,nan,,
"Time of first value",,,,
"Time of last value",,,,
"Long term Min",,nan,,
"Long term Max",,nan,,
"Long term Mean",,nan,,
"Long term StdDev",,nan,,
"Long term start time",,,,
"Long term end Time",,,,


"Index","Time Offset","Value",
846,,nan,
847,,nan,
848,,nan,
849,,nan,
850,,nan,
851,,nan,
852,,nan,
853,,nan,
854,,nan,
855,,nan,
856,,nan,
857,,nan,
858,,nan,
859,,nan,
860,,nan,
861,,nan,
862,,nan,
863,,nan,
864,,nan,
865,,nan,
866,,nan,
867,,nan,
868,,nan,
869,,nan,
870,,nan,
871,,nan,
872,,nan,
873,,nan,
874,,nan,
875,,nan,
876,,nan,
877,,nan,
878,,nan,
879,,nan,
880,,nan,
881,,nan,
882,,nan,
883,,nan,
884,,nan,
885,,nan,
886,,nan,
887,,nan,
888,,nan,
889,,nan,
890,,nan,
891,,nan,
892,,nan,
893,,nan,
894,,nan,
895,,nan,
896,,nan,
897,,nan,
898,,nan,
899,,nan,
900,,nan,
901,,nan,
902,,nan,
903,,nan,
904,,nan,
905,,nan,
906,,nan,
907,,nan,
908,,nan,
909,,nan,
910,,nan,
911,,nan,
912,,nan,
913,,nan,
914,,nan,
915,,nan,
916,,nan,
917,,nan,
918,,nan,
919,,nan,
920,,nan,
921,,nan,
922,,nan,
923,,nan,
924,,nan,
925,,nan,
926,,nan,
927,,nan,
928,,nan,
929,,nan,
930,,nan,
931,,nan,
932,,nan,
933,,nan,
934,,nan,
935,,nan,
936,,nan,
937,,nan,
938,,nan,
939,,nan,
940,,nan,
941,,nan,
942,,nan,
943,,nan,
944,,nan,
945,,nan,
946,,nan,
947,,nan,
948,,nan,
949,,nan,
950,,nan,
951,,nan,
952,,nan,
953,,nan,
954,,nan,
955,,nan,
956,,nan,
957,,nan,
958,,nan,
959,,nan,
960,,nan,
961,,nan,
962,,nan,
963,,nan,
964,,nan,
965,,nan,
966,,nan,
967,,nan,
968,,nan,
969,,nan,
970,,nan,
971,,nan,
972,,nan,
973,,nan,
974,,nan,
975,,nan,
976,,nan,
977,,nan,
978,,nan,
979,,nan,
980,,nan,
981,,nan,
982,,nan,
983,,nan,
984,,nan,
985,,nan,
986,,nan,
987,,nan,
988,,nan,
989,,nan,
990,,nan,
991,,nan,
992,,nan,
993,,nan,
994,,nan,
995,,nan,
996,,nan,
997,,nan,
998,,nan,
999,,nan,
1000,,nan,
