"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:26:26",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,5159,,5159,,5159,,5159,,
"Current",,nan,,5.304000e-06,,1.711008e-04,,1.361760e-05,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,5.393280e-05,,5.227200e-06,,5.400480e-05,,4.459200e-06,,
"Max",,5.000928e-04,,4.250880e-05,,4.999872e-04,,4.252800e-05,,
"Mean",,1.633345e-04,,1.824841e-05,,1.484519e-04,,2.203785e-05,,
"StdDev",,1.103254e-04,,1.477129e-05,,4.945521e-05,,1.474099e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,5.393280e-05,,4.560000e-06,,5.400480e-05,,4.656000e-07,,
"Long term Max",,5.000928e-04,,4.250880e-05,,5.000928e-04,,3.473808e-04,,
"Long term Mean",,1.420230e-04,,8.957323e-06,,1.602372e-04,,1.582588e-05,,
"Long term StdDev",,6.879187e-05,,8.153136e-06,,5.267147e-05,,3.942563e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,2.499984e-04,,1.163040e-05,,1.600000e+308,,4.536000e-06,
2,,2.500032e-04,,1.167360e-05,,1.600000e+308,,4.540800e-06,
3,,2.500176e-04,,1.168320e-05,,1.600000e+308,,4.564800e-06,
4,,2.500080e-04,,1.162560e-05,,1.600000e+308,,4.507200e-06,
5,,2.500032e-04,,1.142400e-05,,1.600000e+308,,4.507200e-06,
6,,2.500080e-04,,1.151040e-05,,1.600000e+308,,4.550400e-06,
7,,2.499840e-04,,1.164480e-05,,1.600000e+308,,4.521600e-06,
8,,2.499984e-04,,1.163520e-05,,1.600000e+308,,4.531200e-06,
9,,2.499984e-04,,1.145280e-05,,1.600000e+308,,4.574400e-06,
10,,2.500080e-04,,1.148640e-05,,1.600000e+308,,4.555200e-06,
11,,2.500128e-04,,1.157760e-05,,1.600000e+308,,4.507200e-06,
12,,2.499936e-04,,1.132320e-05,,1.600000e+308,,4.569600e-06,
13,,2.500080e-04,,1.166400e-05,,1.600000e+308,,4.512000e-06,
14,,2.499984e-04,,1.158720e-05,,1.600000e+308,,4.540800e-06,
15,,2.499984e-04,,1.163520e-05,,1.600000e+308,,4.497600e-06,
16,,2.499888e-04,,1.158720e-05,,1.600000e+308,,4.531200e-06,
17,,2.500080e-04,,1.144800e-05,,1.600000e+308,,4.574400e-06,
18,,2.500080e-04,,1.160160e-05,,1.600000e+308,,4.555200e-06,
19,,2.499984e-04,,1.181760e-05,,1.600000e+308,,4.555200e-06,
20,,2.499840e-04,,1.149120e-05,,1.600000e+308,,4.540800e-06,
21,,2.500176e-04,,1.159680e-05,,1.600000e+308,,4.507200e-06,
22,,2.499936e-04,,1.148160e-05,,1.600000e+308,,4.555200e-06,
23,,2.499936e-04,,1.155840e-05,,1.600000e+308,,4.459200e-06,
24,,2.500080e-04,,1.159200e-05,,1.600000e+308,,4.560000e-06,
25,,2.500080e-04,,1.168320e-05,,1.600000e+308,,4.545600e-06,
26,,2.499936e-04,,1.137600e-05,,1.600000e+308,,4.564800e-06,
27,,2.500080e-04,,1.136160e-05,,1.600000e+308,,4.536000e-06,
28,,2.499936e-04,,1.166880e-05,,1.600000e+308,,4.536000e-06,
29,,2.499984e-04,,1.134720e-05,,1.600000e+308,,4.555200e-06,
30,,2.500032e-04,,1.154880e-05,,1.600000e+308,,4.550400e-06,
31,,2.500080e-04,,1.146720e-05,,1.600000e+308,,4.531200e-06,
32,,2.500080e-04,,1.155360e-05,,1.600000e+308,,4.536000e-06,
33,,2.499984e-04,,1.157760e-05,,1.600000e+308,,4.478400e-06,
34,,2.499792e-04,,1.186080e-05,,1.600000e+308,,4.540800e-06,
35,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
36,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
37,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
38,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
39,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
40,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
41,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
42,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
43,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
44,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
45,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
46,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
47,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
48,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
49,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
50,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
51,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
52,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
53,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
54,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
55,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
56,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
57,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
58,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
59,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
60,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
61,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
